material_key,Thermoelectric ZT,Alloy yield strength,CO2R H2 Faradaic efficiency
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.07777777778|Ti:0.03333333333,0.07490945763839825,493.6447986111109,39.670472852250406
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.08888888889|Ti:0.02222222222,0.07145648558260556,480.2912708333332,39.384024494751266
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.005555555556|Zr:0.1055555556,0.06092681475837249,492.32268353174607,46.29520407404511
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.01111111111|Zr:0.1,0.06235261278425971,496.45306051587306,46.150438658488746
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.1111111111,0.03814970657240533,620.1198609126989,42.76687123861377
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.1|Zr:0.01111111111,0.05697311448834564,534.5656250000002,42.56152094007703
Li:0.05555555556|O:0.6666666667|P:0.1666666667|Zr:0.1111111111,0.05874987932706511,486.75908234126985,46.29520407404511
Li:0.05555555556|O:0.6666666667|Sm:0.05555555556|Ta:0.2222222222,0.13173292935968803,544.0709712301588,42.55835015513647
Li:0.06077348066|O:0.6629834254|P:0.1657458564|Sc:0.005524861878|Ti:0.1049723757,0.04153285995574687,623.0694740079368,42.76687123861377
Li:0.06336088154|O:0.6611570248|P:0.1652892562|Y:0.00826446281|Zr:0.1019283747,0.06270230646918722,493.7254613095238,46.29520407404511
Li:0.06593406593|O:0.6593406593|P:0.1538461538|Si:0.01098901099|Ti:0.1098901099,0.04437804171359299,620.2785017857146,42.76687123861377
Li:0.06593406593|O:0.6593406593|P:0.1648351648|Sc:0.01098901099|Ti:0.0989010989,0.04139929833652157,619.7932240079368,42.76687123861377
Li:0.06924643585|O:0.6130346232|Pr:0.1140529532|Ti:0.2036659878,0.07463816253572443,501.2329007936507,39.55081554516296
Li:0.06952965235|Nd:0.1124744376|O:0.6134969325|Ti:0.2044989775,0.07469062534630536,501.2329007936507,39.16521592729245
Li:0.07103825137|O:0.6557377049|P:0.1475409836|Si:0.01639344262|Ti:0.1092896175,0.04421898018154367,619.6764184523813,42.66337779421951
Li:0.07103825137|O:0.6557377049|P:0.1639344262|Sc:0.01639344262|Ti:0.09289617486,0.04488966577518374,600.117821230159,42.66337779421951
Li:0.07608695652|O:0.652173913|P:0.1630434783|Sc:0.02173913043|Ti:0.08695652174,0.04527469342335187,600.2807676587305,42.66337779421951
Li:0.07802874743|O:0.6098562628|Sm:0.1067761807|Ti:0.205338809,0.07436365642874132,502.01762301587297,39.630168766842644
Li:0.08333333333|O:0.6666666667|P:0.08333333333|Ta:0.1666666667,0.06955104968310667,523.1082549603174,42.539430896709334
Li:0.1052631579|Mg:0.1052631579|Mo:0.1578947368|O:0.6315789474,0.06197869641303495,703.6873784722227,46.12033394593593
Li:0.1212121212|Nb:0.1818181818|O:0.6060606061|Sr:0.09090909091,0.054180801180443744,490.73762996031735,46.319591987755835
Li:0.1282051282|O:0.6153846154|P:0.1538461538|V:0.1025641026,0.04473343627876411,482.83687103174606,42.58235416547132
Li:0.1421428571|Mg:0.07214285714|O:0.5714285714|Ti:0.2142857143,0.013523072705155393,481.04976091269856,42.44325834121558
Li:0.1428571429|Mg:0.07142857143|O:0.5714285714|Ti:0.2142857143,0.013609418109130456,481.04976091269856,42.44325834121558
Li:0.1428571429|Nd:0.1428571429|O:0.5714285714|Ti:0.1428571429,0.02903002448267402,509.8113779761905,40.24953354253876
Li:0.1428571429|P:0.1428571429|S:0.5714285714|Zn:0.1428571429,0.1876302628796198,489.3259136904762,41.952869766168774
Li:0.1528571429|Mg:0.05642857143|O:0.5714285714|Ti:0.2192857143,0.03792531350877729,479.9616855158731,42.62596866266808
Li:0.15|Nd:0.15|O:0.6|Te:0.1,0.0769977845931946,515.9485525793649,41.284481612864745
Li:0.1628571429|Mg:0.04285714286|O:0.5714285714|Ti:0.2228571429,0.03936651956322712,480.6924196428572,42.62596866266808
Li:0.1666666667|N:0.5|Si:0.3333333333,0.18115111313493498,432.80864222582966,43.46960842279356
Li:0.1666666667|Na:0.2777777778|S:0.4444444444|Ti:0.1111111111,0.22508244391999113,547.1065461309524,43.29130295751247
Li:0.1714285714|Mg:0.02857142857|O:0.5714285714|Ti:0.2285714286,0.04282868367546445,480.77179464285723,42.919998587588445
Li:0.1810391002|Mg:0.01428316372|O:0.5713265488|Ti:0.2333511873,0.03778177023130982,494.2706696428572,43.10548609517243
Li:0.1904761905|Nd:0.1428571429|O:0.5714285714|Sb:0.04761904762|Te:0.04761904762,0.0886767894180081,497.7935277777777,40.914138135410525
Li:0.1914285714|O:0.5714285714|Ti:0.2371428571,0.02458558042235627,486.4927777777778,43.10548609517243
Li:0.2068965517|P:0.1379310345|S:0.5517241379|Zn:0.1034482759,0.18533154718369457,472.7840138888889,42.52387329210434
Li:0.2222222222|S:0.5555555556|Sn:0.2222222222,0.2587690447598088,495.1288898809523,40.456906879197206
Li:0.2272727273|Nd:0.1363636364|O:0.5454545455|Sb:0.09090909091,0.03482108679196923,491.6496686507935,41.08898440699048
Li:0.2307692308|O:0.5128205128|Sc:0.2307692308|Zr:0.02564102564,0.01789511408372211,465.80735615079357,44.98863940131059
Li:0.2354497354|Mg:0.05908289242|P:0.176366843|S:0.5291005291,0.16435463003242476,447.7687748015874,43.14057324517304
Li:0.25|O:0.5|Sb:0.25,0.05500731024891557,495.4265932539681,41.00735080109832
Li:0.25|O:0.5|Sc:0.25,0.006537428902205489,473.1071428571429,43.825042017832736
Li:0.25|O:0.5|Y:0.25,0.024361631944000834,468.4037956349204,47.13313479829595
Li:0.2666666667|O:0.5333333333|P:0.1333333333|Zn:0.06666666667,0.01025409702608123,476.5574553571429,43.361679516914144
Li:0.2666666667|P:0.1333333333|S:0.5333333333|Zn:0.06666666667,0.17686241386371948,471.18019444444445,43.47829672675928
Li:0.2855917667|Mg:0.02830188679|P:0.1715265866|S:0.5145797599,0.15975948088909478,457.2039672619049,43.29130295751247
Li:0.2931034483|S:0.4827586207|Sb:0.224137931,0.28470367378167466,496.4122083333331,40.62463063768413
Li:0.2|O:0.6|V:0.2,0.02155500999299677,517.544390873016,43.16435210135155
Li:0.2|P:0.2|S:0.6,0.1545708584402506,445.1147483766234,42.6037600304485
Li:0.3076923077|O:0.5384615385|P:0.1538461538,0.027715099805828532,421.5958644480519,43.19560054438406
Li:0.3225806452|P:0.1290322581|S:0.5161290323|Zn:0.03225806452,0.16710052869922354,473.16515476190466,43.69512338493754
Li:0.3333333333|N:0.1666666667|O:0.3333333333|P:0.1666666667,0.06773984733799746,482.7348015873015,43.3661149783993
Li:0.3333333333|O:0.5|Zr:0.1666666667,0.02225823237949102,464.6015922619046,46.767096758889934
Li:0.3333333333|P:0.1428571429|S:0.5238095238,0.15375667134456814,481.688824404762,43.42860588793603
Li:0.3333333333|P:0.1666666667|S:0.5,0.14352966899531877,474.9541567460318,43.460388684312626
Li:0.3333333333|S:0.5|Si:0.1666666667,0.14658954962669002,504.1613988095239,43.460388684312626
Li:0.3333333333|S:0.5|Sn:0.1666666667,0.21002338922726702,485.16916269841244,40.44522467823708
Li:0.3716129032|N:0.01806451613|O:0.4812903226|P:0.1290322581,0.03174131352039463,417.85025928932174,43.3661149783993
Li:0.375|O:0.5|P:0.025|V:0.1,0.03405154198739465,495.3025595238096,43.441986262546706
Li:0.375|O:0.5|P:0.05|V:0.075,0.014690555823625988,476.7422619047618,43.29130295751247
Li:0.375|O:0.5|P:0.075|V:0.05,0.015129906703418886,429.8911719877345,43.29130295751247
Li:0.375|O:0.5|P:0.125,0.030479388175574537,408.04079500360734,43.46960842279356
Li:0.375|O:0.5|P:0.1|V:0.025,0.03946210581802186,405.5228436147185,43.39479640190673
Li:0.375|O:0.5|V:0.125,0.026689737839232404,500.20004464285716,43.460388684312626
Li:0.375|P:0.125|S:0.5,0.15524726881668593,478.3871577380953,43.389345196854876
Li:0.375|S:0.5|Sb:0.125,0.2198706853108824,471.17403373015856,39.933703698052554
Li:0.3902439024|P:0.09756097561|S:0.487804878|Si:0.0243902439,0.17683834413479618,478.21493551587315,43.389345196854876
Li:0.3902439024|P:0.1219512195|S:0.487804878,0.1669375836846488,478.3871577380953,43.389345196854876
Li:0.3939393939|O:0.4848484848|P:0.09090909091|Si:0.0303030303,0.03909106930590949,404.5024492694804,43.46960842279356
Li:0.3939393939|P:0.09090909091|S:0.4848484848|Sn:0.0303030303,0.24935832987768924,460.98700496031745,38.31271225996693
Li:0.3946731235|P:0.08958837772|S:0.4842615012|Sn:0.03147699758,0.2508338625688735,460.98700496031745,38.31271225996693
Li:0.3954050786|P:0.08827085852|S:0.4836759371|Sn:0.03264812576,0.2500042578330294,460.98700496031745,38.451568918054214
Li:0.3964996982|P:0.08690404345|S:0.4828002414|Sn:0.0337960169,0.24945673304988075,460.98700496031745,39.41985739960602
Li:0.3975903614|P:0.0843373494|S:0.4819277108|Sn:0.03614457831,0.24694991400360147,460.98700496031745,39.41985739960602
Li:0.400119976|P:0.08038392322|S:0.4799040192|Sn:0.03959208158,0.25720093465189986,461.9105763888889,39.49647434953621
Li:0.4047619048|P:0.07142857143|S:0.4761904762|Si:0.0380952381|Sn:0.009523809524,0.23567673535560144,462.8796537698411,36.414334884461546
Li:0.4047619048|P:0.07142857143|S:0.4761904762|Si:0.04761904762,0.192863097673935,480.79937996031754,43.23866189182065
Li:0.4065281899|P:0.06824925816|S:0.4747774481|Si:0.05044510386,0.19383315949274404,480.79937996031754,43.23866189182065
Li:0.4082840237|P:0.0650887574|S:0.4733727811|Si:0.0426035503|Sn:0.01065088757,0.24227343899855416,460.87439583333327,36.277978104330494
Li:0.4082840237|P:0.0650887574|S:0.4733727811|Si:0.05325443787,0.19397381399021327,480.79937996031754,43.23866189182065
Li:0.4100294985|P:0.06194690265|S:0.4719764012|Si:0.05604719764,0.19565070131034581,488.12637400793665,43.23866189182065
Li:0.4117647059|P:0.05882352941|S:0.4705882353|Si:0.04705882353|Sn:0.01176470588,0.24626906909555463,460.42300694444435,36.70243018068581
Li:0.4186046512|P:0.04651162791|S:0.4651162791|Si:0.06976744186,0.2034271993052972,488.12637400793665,43.23866189182065
Li:0.4192799071|O:0.4645760743|P:0.02903600465|Si:0.08710801394,0.05807965410020106,416.6624145472582,43.46960842279356
Li:0.4285714286|O:0.4571428571|P:0.02857142857|Si:0.08571428571,0.0616622052156521,412.19352565836925,43.46960842279356
Li:0.4285714286|S:0.4285714286|Sb:0.1428571429,0.3070886744199451,487.49661309523793,40.051272148987366
Li:0.4318181818|P:0.02272727273|S:0.4545454545|Si:0.09090909091,0.20959506615784196,498.68342757936523,43.389345196854876
Li:0.4444444444|S:0.1111111111|Se:0.3333333333|Sn:0.1111111111,0.29131059375987794,502.93453968253954,41.07419894505407
Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,0.2974043877355988,497.8930218253967,40.691865885534426
Li:0.4444444444|S:0.3333333333|Se:0.1111111111|Sn:0.1111111111,0.30472509159690964,494.3572579365078,40.50901521745223
Li:0.4444444444|S:0.4444444444|Si:0.1111111111,0.21085608422616473,502.30196924603194,43.389345196854876
Li:0.4444444444|S:0.4444444444|Sn:0.1111111111,0.2595819424336908,462.37451984126966,40.39354461749163
Li:0.4444444444|Se:0.4444444444|Sn:0.1111111111,0.23960535485797316,505.0809434523808,41.24419354681977
Li:0.4|O:0.4666666667|Zr:0.1333333333,0.046728035068423414,466.83702876984114,46.94237637346721
Li:0.4|P:0.08|S:0.48|Si:0.04,0.19375690551488414,480.79937996031754,43.23866189182065
Li:0.4|P:0.08|S:0.48|Sn:0.04,0.2570643769131374,461.9105763888889,39.49647434953621
Li:0.5|O:0.4285714286|Sb:0.07142857143,0.06381581470008327,459.248413690476,39.030300452584655
Li:0.6153846154|P:0.3076923077|Si:0.07692307692,0.17521817703963027,505.23992559523833,42.86270294442465
Li:0.75|N:0.25,0.18610698702803063,447.13804897186134,40.36608948524822
Li:0.75|P:0.25,0.17703511692314058,451.0669160353535,40.36608948524822
