plate,repeat,method,scope,n,rmse
3860,34,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.06208613170282492
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.06300318170974781
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.0646945702114915
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06420649717624648
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.06351302189880245
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.06422518649805374
3860,34,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.0648437856355898
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,521,0.062493600125676944
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.060118299876675586
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06248480669200651
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.05405599469126968
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,521,0.06275952857242036
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.05971954843088868
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06318275458880464
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.0552354762492977
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.062349630384704126
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.05857216825870391
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06256730777192145
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.05373926592426742
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.06234252163778075
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.06309310321732409
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.06403638175717241
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06516950366149216
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.05666049314425995
3860,34,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.06442033011002228
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,521,0.06556395688187457
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.06721162719540558
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06702161568425175
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.06063698639353299
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.06726602765991964
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,61,0.06516788408766264
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,521,0.06332741422971257
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.0641742927796227
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06403015488373323
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.05640520451623912
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.0636245179815442
3860,34,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,61,0.06419608691125447
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.06503752485624191
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.06840045205603186
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06826347789648073
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.06121826866773408
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.0679553623682599
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,61,0.06642938684728074
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,35,0.054471186164995807
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.06351047512143966
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,39,0.0690323268474031
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,125,0.06590296561881859
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,32,0.057620781154714994
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,108,0.06488790095360635
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,61,0.0644453703653447
3860,34,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,35,0.05587601911349974
3860,34,skill_matched_wrong|acid_oer_same_reaction,dynamic_ood_q4,521,0.06316015781230713
3860,34,skill_matched_wrong|orr_adjacent_oxygen_electrocatalysis,dynamic_ood_q4,521,0.06292690474296685
3860,34,skill_matched_wrong|ocx_adjacent_electrocatalysis,dynamic_ood_q4,521,0.06319862437563206
3860,35,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|real,dynamic_ood_q4,520,0.058196731566294235
3860,35,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.052196664366069824
3860,35,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|wrong,dynamic_ood_q4,520,0.058525685348345846
3860,35,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.052143625953727735
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,dynamic_ood_q4,520,0.058288023258455536
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.05235551051025646
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06258700408849642
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,dynamic_ood_q4,520,0.05786942218859987
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.05303748570342273
3860,35,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06284058527521785
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,520,0.05810793413188545
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.05241555682779054
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06237437169094885
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.058113318082992825
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,520,0.05837723616040826
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.05236392772343168
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06266297774518852
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.058994246344969165
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,520,0.058232550392210924
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.05275239068425079
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06265417988623162
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.057948463838270126
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.059957190050054565
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,520,0.05816997446492759
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.0544049006939765
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06342671593665433
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.058096867336066914
3860,35,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.06056610524390225
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,520,0.05866649742503216
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.052631209397892426
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06284862228046255
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.05859958752565211
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.06024523336472613
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,62,0.06754435813884548
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,520,0.05846232209357472
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.052664750398654196
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06257010108557232
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.05952767219284419
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.06004804960123499
3860,35,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,62,0.06769282861567377
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,520,0.05852894917196904
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.052284308757193684
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06293202682512467
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.05799520677881593
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.06037428934868433
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,62,0.06692559236790785
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,45,0.0475830320435288
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,520,0.05831441295031776
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,31,0.053340607661494295
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,127,0.06238481086179309
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,58,0.058580435068147356
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,115,0.05932838841305394
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,62,0.06766132395722996
3860,35,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,45,0.04736040268757009
3860,35,skill_matched_wrong|acid_oer_same_reaction,dynamic_ood_q4,520,0.057876246380896765
3860,35,skill_matched_wrong|orr_adjacent_oxygen_electrocatalysis,dynamic_ood_q4,520,0.058052907788809234
3860,35,skill_matched_wrong|ocx_adjacent_electrocatalysis,dynamic_ood_q4,520,0.05797400976739741
3860,36,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|real,dynamic_ood_q4,521,0.06431385320047027
3860,36,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06109062781778268
3860,36,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|wrong,dynamic_ood_q4,521,0.06482858940563092
3860,36,size_matched|acid_oer_same_reaction|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06387571204814964
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.06431402255256205
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.060671802636885305
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06129959900983567
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.0639788033806237
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06003343052946663
3860,36,size_matched|acid_oer_same_reaction|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06025579106405023
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,521,0.0646835977712493
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06109193198305891
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06152244418147997
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.06252347131814429
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,521,0.06423650772736168
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06252086622370255
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06239627647436774
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.059794211103625386
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.06568675521901253
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06665343236979435
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06507552390987943
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.062414855058870095
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.06301675009073658
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.064281563336395
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06028480491989495
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06063178890172974
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.059909372004109965
3860,36,size_matched|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.059031868814666745
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,dynamic_ood_q4,521,0.06455632999671165
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06474341091716014
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06457367810833461
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.06605856973526288
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.06097982450729187
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,28,0.06978087688251601
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,dynamic_ood_q4,521,0.0637659050047282
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.061074854703327464
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.060179091736624474
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.05806087520137343
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.05742587898311071
3860,36,size_matched|ocx_adjacent_electrocatalysis|borg_wrong_mechanical|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,28,0.07110101013615502
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,dynamic_ood_q4,521,0.06397295070711294
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06169144839233
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.062042500197695714
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.06161009774219323
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.05958529585051243
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,28,0.06953599123392003
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|real,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,30,0.06219317003441548
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,dynamic_ood_q4,521,0.06421809088367006
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|borg_wrong_mechanical,51,0.06222291813888956
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|acid_oer_same_reaction|obelix_wrong_ionic,66,0.06272937361056183
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|borg_wrong_mechanical,46,0.060830258495689155
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|orr_adjacent_oxygen_electrocatalysis|obelix_wrong_ionic,57,0.060359346795454315
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|borg_wrong_mechanical,28,0.07000163618259782
3860,36,size_matched|ocx_adjacent_electrocatalysis|obelix_wrong_ionic|wrong,coverage_matched_q4|ocx_adjacent_electrocatalysis|obelix_wrong_ionic,30,0.06253713720097324
3860,36,skill_matched_wrong|acid_oer_same_reaction,dynamic_ood_q4,521,0.06426800216720527
